N,P,K,temperature,humidity,ph,rainfall,label,EC,min_mdpl,max_mdpl
80.6286351225202,68.11344219273343,92.73851942633672,24.87240649769301,75.05987270569494,5.664967341412038,2305.2339078786254,Cengkeh,1.9129829399387637,0,900
68.33951664448736,57.31449869035755,127.84056261489454,27.508266105649874,78.15144025478807,5.893701832729463,2021.1710009688875,Cengkeh,1.9970053638392087,0,900
69.8763471965465,66.79732573097165,102.05529364766711,22.8418193167224,63.23440831695611,5.761835186180638,1983.8149706446452,Cengkeh,1.7842918033723847,0,900
77.85298634377575,48.06319755876579,140.15240447526102,27.418595325494042,77.08942709737056,6.011638559017533,1816.2383409000618,Cengkeh,1.0214784135307284,0,900
91.50542708300551,46.16174197330349,140.56742780690425,22.445736008659377,63.252829493825914,5.788523827165043,2071.534963994761,Cengkeh,1.026215671192877,0,900
93.12089575092165,55.582447659847276,113.50872647362927,22.87118346122202,74.13768701123965,6.464579725495632,2473.8890996689547,Cengkeh,1.318502214218543,0,900
86.7186723290902,45.19033527732732,132.28013732234467,22.878898406307712,71.84592364661123,5.646338925103512,2181.338816925758,Cengkeh,1.3946810466078223,0,900
85.07309508585783,41.164399355486395,136.10411345210193,25.28533060948995,65.58761455473015,5.753894929449663,1937.026925856787,Cengkeh,1.2009838316217705,0,900
81.48585238395924,57.16197351257124,132.17173284663158,24.24058935042492,76.54783933843449,5.675502634944266,2404.1622625710747,Cengkeh,1.3086481974507425,0,900
91.46619112209618,41.338158037935116,100.4798780933949,23.15540854242662,75.96042550249554,6.052582173134248,2381.370529119003,Cengkeh,1.0408862702449386,0,900
97.96408575823227,55.96525785663486,102.48444578433643,24.940378491463587,69.21758391322957,5.622306035496975,2223.996552096202,Cengkeh,1.2656771313236035,0,900
68.9055536799852,49.395685508836124,110.17600888788354,23.048913529165386,68.4296197861543,6.286638758126057,1548.0822231515083,Cengkeh,1.9774660868309009,0,900
61.983882691591255,62.716227460555885,99.49756150590515,25.596942852190292,77.52900500608541,5.570490423518411,1953.194461310472,Cengkeh,1.7513868466044087,0,900
73.3008920176531,57.63017751750894,118.42966664385602,29.525519979752154,65.81336639390004,6.216398185722342,2072.022085216555,Cengkeh,1.3815440157775996,0,900
94.20774829519155,61.458396133862784,126.20577918714699,25.049166249672222,73.46075118857375,5.978514624416002,2155.8507146724796,Cengkeh,1.2311939199847988,0,900
92.81684169811922,49.07110348210918,141.3669219543288,24.06512261053703,77.5060892097646,6.300689250393637,2374.514955948688,Cengkeh,1.6132883454456848,0,900
92.42814540704865,59.929753143340434,130.807871523705,22.309047931239427,60.31376795363362,6.29825594992007,2001.9801219173974,Cengkeh,1.6966702726229217,0,900
81.58907755161128,40.75211941702056,124.22975755548856,25.298702041495975,72.47704252580874,6.467053180456433,2282.507411543978,Cengkeh,1.687900492716428,0,900
76.22203549565435,56.55987106254702,128.04526661097836,26.81344774266179,74.09275904898988,6.225034139480522,1697.8537219581208,Cengkeh,1.4976948525014513,0,900
81.94529984201225,40.854308676049115,80.7910384453206,23.703923780941526,71.0554248903615,6.34175787705831,2057.4928238044517,Cengkeh,1.3203784615375787,0,900
97.27159210821546,62.698132565208766,124.7958791356723,29.324134262172365,73.9001333277306,5.538492429015317,2005.9416042750727,Cengkeh,1.6768655095393172,0,900
73.10609048538632,50.87751921153044,116.57679802986323,28.760083450556017,71.08000816802866,6.17755170219402,1756.4837780739927,Cengkeh,1.5247613017417694,0,900
84.10654438947104,53.61297525337996,125.0163346572819,25.487336299811762,68.19038442022907,5.624771305740032,1783.7948856508824,Cengkeh,1.6227478755762008,0,900
96.22141552370655,40.3935098421252,122.86092637237121,24.343451221560898,65.05139396338059,6.0732281666019095,1612.4906954383632,Cengkeh,1.5973365705520108,0,900
88.52770005216055,64.60518130527464,113.88878633652969,29.319719626069592,60.05138367178728,6.188788041701525,2404.198591072295,Cengkeh,1.433893178357968,0,900
63.03844937848696,42.26639079327095,90.11471021530858,28.241221381342513,65.85469098308768,5.614184712784123,2215.987592620761,Cengkeh,1.9338647657817472,0,900
92.95619254607824,42.72919600648652,92.91578955416837,23.901368356447733,78.34816453445842,5.610710218214742,2296.658500079441,Cengkeh,1.1676430617219995,0,900
64.83572324571047,61.929204256335936,127.5249742773868,24.170335141365666,69.8410789760842,6.387100999406804,2147.2914603933423,Cengkeh,1.1773399865007756,0,900
61.07105196901103,47.813041775505425,86.30960689489378,29.14675919874925,83.63804742630668,6.2663887892839885,2304.166204051809,Cengkeh,1.7401137044498802,0,900
67.53031049451988,52.570078776116915,137.31932658301778,25.07395400210067,75.02426680944123,5.933805761069867,1692.1116477755045,Cengkeh,1.2709424636409141,0,900
71.43925246657895,59.4161729451575,119.4880658235856,29.908326472212586,64.94644300024153,5.58780407191596,1906.284468557342,Cengkeh,1.8210940042805328,0,900
95.86159185084634,40.190148924503134,114.8170877123053,24.501739948143076,75.15616977157026,6.254081414194945,2114.25528694452,Cengkeh,1.3642736775100983,0,900
62.06589511678291,64.5874897861397,137.45363980032084,22.431368915380844,61.37130376947256,5.957258729766566,2294.6895408462915,Cengkeh,1.8430195954504636,0,900
90.9854774031546,59.60928709726022,119.36059357405033,27.179675882204176,79.12558740015417,5.949595334034413,2221.6744025306352,Cengkeh,1.4246910490012668,0,900
79.10957303795247,65.5691174641457,90.99683496135555,29.593146032428535,84.64116737495522,5.9908249927788795,2207.3706961182597,Cengkeh,1.9895224354382184,0,900
62.025313949305136,62.38683737947433,91.6961490191749,29.973970216974127,61.64743896874911,6.22194313536035,1928.0268953944408,Cengkeh,1.2832603609232422,0,900
75.791819467783,52.10460857902322,112.52856098933896,22.767258571090277,61.14579978492888,5.615681097832276,1887.2224903196852,Cengkeh,1.8267590657303066,0,900
90.91034575293526,50.96059551093273,114.14838742082365,22.938023391207434,67.49902250138496,6.400014989530853,1948.9564272717266,Cengkeh,1.728399076638883,0,900
79.73026097608727,59.32142689020489,122.56489719127254,24.228656381920164,67.84263771610898,6.207726643893406,1759.1695952056189,Cengkeh,1.9635329839705702,0,900
96.54718814038789,51.37208377202195,95.47766136123317,23.573091788136036,62.80750679134795,5.621641025291437,2430.6565216623235,Cengkeh,1.3586387420282238,0,900
85.32795114910172,68.11417434819093,91.23508065102202,25.32271985303381,82.37376057485002,5.98387324350524,2410.7429213194046,Cengkeh,1.046497103601152,0,900
97.2498846038527,55.57263035823852,135.60477976284614,27.432889946873942,67.68061951907272,6.069517996466096,1627.7873319197918,Cengkeh,1.893170197743831,0,900
99.33526040109504,47.79974135087009,87.09260867170892,24.29031771735039,72.70744911889875,6.08634434040061,2473.693153365372,Cengkeh,1.4151582716803754,0,900
71.62695878515186,52.92699264415863,97.77981604059374,28.06167711204912,67.24125227402776,6.073442822122503,2102.7286555236915,Cengkeh,1.6542184940700466,0,900
95.07069487522881,44.71049516976376,132.4187363434625,23.10175314943563,66.85386165156457,6.287261192632803,1533.6413990674207,Cengkeh,1.5065645089743902,0,900
80.61280286674307,69.07274231637987,124.34596022347989,29.364385923650772,77.85238998868772,6.380423767780356,2131.041224657457,Cengkeh,1.3959702556765248,0,900
79.4768412670785,60.93071246873308,137.5682282563257,26.93530145399045,72.20378539014989,5.638029763029504,1865.8221217657924,Cengkeh,1.261663896789111,0,900
119.22987488409208,74.95521257520176,111.94252737407803,31.038132438384324,77.212804951106,6.488916054839236,2203.980549317684,Lada,1.7410399317279919,0,600
96.92766871564938,64.00456167254457,115.34825137300463,26.55123918272861,89.6739192474026,6.898986750938262,2384.6129916246223,Lada,1.7783146878905822,0,600
96.9191147915473,50.728257943433036,87.21450796462054,26.76568891106154,73.96421835949171,6.136087306103764,2681.995704543236,Lada,1.5735399489439974,0,600
89.79936543999379,65.06215737184058,117.04878623814305,28.74088645761228,85.01587608727193,6.651330615302378,2967.8931313631933,Lada,1.3473075938752979,0,600
84.52153570616667,65.57432909007021,120.11827226555579,23.88554356514768,71.34828919981284,6.8878624045448875,2289.708805900945,Lada,1.7320905609182744,0,600
111.54767519128616,62.13928692641671,81.38205863981023,24.540060832240425,74.34519116517332,6.43222140875025,2980.446169991181,Lada,1.2575498333964976,0,600
103.98771992834139,62.784783277495464,119.0496966270031,23.402669944042735,74.49610265222904,5.997790115913996,2068.471281275457,Lada,1.7313355544963147,0,600
89.63573002773418,72.8633421736393,84.29968422331584,28.161412042595785,81.06475634834268,6.261151149463825,2329.500895557313,Lada,1.2931325263930604,0,600
118.36252419958777,79.05746637021616,116.75296628679601,29.752183131088493,79.40957160380583,6.4015687709521485,2840.321006841767,Lada,1.0724375502798713,0,600
108.76441810402729,57.16437907569287,107.43244653157514,29.697497752569937,84.46172082155276,5.6223567907777525,2801.7961119106026,Lada,1.0388944443670827,0,600
112.0949981025738,76.02607387417643,111.06669650688178,30.152305157043024,85.44390965566758,6.584437311548807,2475.4248615635584,Lada,1.2241026866086,0,600
86.47329579874796,61.09165689211599,102.87766740366553,29.119741280782574,86.66316752256249,5.948789891211539,2153.79489835239,Lada,1.6687942326229876,0,600
93.73032078910802,71.28640559665291,117.86330096649834,28.21768830623934,72.18160653405077,5.916308360120838,2459.3919840867725,Lada,1.7158708254155055,0,600
83.19791592931443,50.51657750599083,105.51502585495925,30.613168121553354,77.15580966886832,6.201455698640802,2905.510765825722,Lada,1.1069776663684914,0,600
119.10154424596873,72.93036652998055,85.40961794768282,24.140534730511373,89.86826780954016,6.9314232865604835,2471.868612713939,Lada,1.693353070608854,0,600
107.41996049179839,63.455140190558595,118.37899919744024,25.574034960865248,73.52951866087655,5.929003927404825,2674.1913436024406,Lada,1.293616221807206,0,600
111.51369710483108,76.19386824757703,121.05653051228924,25.1492697325275,72.58397022846977,6.481820622386875,2795.994653681775,Lada,1.6224529523570765,0,600
98.15219115102119,69.54378777441029,138.33192433902414,27.976355666029065,84.27782313197129,6.840183909487287,2881.9088512060957,Lada,1.6081962206822276,0,600
98.65140846156055,68.866781153099,139.772322766505,31.473911344730283,74.56669807352705,6.473081200013529,2760.594403201677,Lada,1.4773330373935356,0,600
108.54486675957241,70.48203041392328,85.31331657104569,27.577132406093618,79.94299206782574,6.3528106196405325,2525.2852404433916,Lada,1.3927996221175638,0,600
118.6906274478215,62.65339451396808,97.67299475177519,23.902174971847753,87.52266249585887,6.527363407764102,2062.7079849566667,Lada,1.0669480033367988,0,600
113.90387736507202,73.00358311745825,136.46356133244703,30.61514706246834,71.43410936446983,6.755443729216632,2034.003267869867,Lada,1.7395859557866578,0,600
85.72322068861372,72.91679237245683,136.7906772003582,29.730541535153247,77.27774015099814,6.877007641040175,2921.3438271780205,Lada,1.760153722181685,0,600
103.92994801262208,52.736935327285316,100.19137668210308,28.685320144241473,86.70286115575212,6.604324662362623,2076.685087923254,Lada,1.5645628567422412,0,600
108.62424187120568,60.30545080956177,81.74413479123386,24.98849291295632,78.20390075676454,6.235445279782828,2411.1196434554545,Lada,1.4138933237804616,0,600
81.4815008827967,78.3775125765206,103.08800534382553,26.051140368036243,74.8572421532947,6.313690854128252,2161.1781256187087,Lada,1.1712296542168352,0,600
114.6092198077688,61.300502777074,133.18740112220559,27.444226909716026,82.05686745958937,5.511611510208858,2050.5869010467695,Lada,1.2099159902287902,0,600
91.75207942487192,72.6191083381993,114.06412862460957,29.39581351214427,82.51247938110973,6.839438398333362,2327.582485617223,Lada,1.01695513657899,0,600
115.19917783235515,76.39178104404735,104.13515303339227,25.511667019435247,70.22501602159444,6.353921581217685,2763.7715299027554,Lada,1.468187902235075,0,600
115.9895744688268,51.76214755452051,126.84207165078789,28.30963569659385,75.12825175722371,6.138879769234418,2800.702245342305,Lada,1.1342312443050533,0,600
104.56740511408846,67.14042694512699,110.13170445088886,30.26323944286654,76.65415074544583,6.322943802652127,2164.294766484626,Lada,1.4169799749472556,0,600
96.35496746072897,78.77098783709043,112.15396321370187,26.050667854770648,78.96579496272655,6.493929920585642,2631.95981560123,Lada,1.6813421556898809,0,600
90.56779334708565,64.713968576519,115.12556711335571,28.349633626256804,87.23582186602052,5.730420854506776,2031.8005117313305,Lada,1.7157937608780172,0,600
87.57751429096795,56.56854785981678,127.17694547972278,26.870698273053712,80.80541504939353,6.475314241886647,2893.504190080964,Lada,1.547837868112816,0,600
104.32920976960736,78.46800342879494,92.66710854542171,31.94948828602044,82.72015732046658,5.800056566880712,2565.7346754626287,Lada,1.594988148303807,0,600
104.51190844961083,59.876362166310464,98.24784780326213,31.044664781450315,85.93006068927619,6.6790442782685115,2043.1841147578975,Lada,1.4908956312004125,0,600
80.49469686332199,69.63191051086936,133.14661131982746,31.897802950922866,85.67313338592686,6.780648330128128,2506.6352307823036,Lada,1.4424159900185494,0,600
116.22406296092683,76.68634004286871,105.19097122282592,23.750471566897172,73.90650935963211,6.626992137967611,2227.605092277403,Lada,1.4446767080765466,0,600
109.84632872848039,54.41716735118406,131.3948619043526,31.977834758087496,75.35345610374401,5.680993317181358,2342.5170693122623,Lada,1.6918591779057084,0,600
116.57897204230147,64.20869600149821,131.5442816482044,23.932152678370237,74.72659955712446,6.159383584117553,2549.7095041588886,Lada,1.2272876787542608,0,600
108.90952894255825,79.36778827104304,115.57288738932135,28.84206913863069,73.06903771262978,6.642618647421021,2936.2361232361945,Lada,1.3517226327354992,0,600
115.01342596864112,75.05629260136732,82.83720637820004,28.27380231361919,81.58532560978276,6.208994668826188,2196.0149782742888,Lada,1.2878253132821877,0,600
91.90051398432449,51.82292397755597,105.25082379904526,28.8992363373266,77.72164519284844,5.801587632324659,2835.9116823885824,Lada,1.6254794108621016,0,600
96.03881562419782,71.20753363193336,110.64636806924257,26.277590613715283,87.9405649193308,6.511149788553481,2707.505060334535,Lada,1.2102990658621242,0,600
94.42990315499978,71.08097411202321,130.59168486923556,25.658080733827127,77.52583608812147,6.376802155333991,2516.3336613874444,Lada,1.4661481429379783,0,600
89.11167621639386,67.02996238895082,101.80088647261685,24.66853157389729,77.15544781804536,6.02488597027452,2398.79362708853,Lada,1.7994191562138346,0,600
88.54440262994686,74.59695581437822,108.33548706189492,30.933926712416483,88.2104585152204,6.222111544520211,2413.6196875083688,Lada,1.5742630700680473,0,600
104.42751414524899,65.02191779666076,107.93361708171611,27.5962121848798,84.02365779521364,5.9922239680421026,2063.35799613744,Lada,1.115299502663807,0,600
96.58642752548553,71.44497641260216,138.57803509618196,25.41183182194317,86.39137998312049,6.294978912552607,2695.066580360028,Lada,1.1767268069440668,0,600
107.39146592725547,51.26566266527883,106.37503965449952,24.04212398967275,85.46148945112762,6.682015124811223,2772.993124780737,Lada,1.4601001143224235,0,600
101.65053427252144,54.20042389828515,108.9363136594636,25.242087068940325,77.39356911613262,5.763637618630923,2769.025530480335,Lada,1.0015497448538229,0,600
102.77589933283255,57.19336293839733,96.89693374206331,23.681381365561407,76.17518712554102,5.937057284887933,2669.5378428733056,Lada,1.4722972426625827,0,600
103.43269044601098,69.03696140749469,86.15893293705794,26.718725660284893,81.28849195070106,6.1166840603153645,2768.8016845783477,Lada,1.1742491113607367,0,600
114.83351833650116,59.78576096441616,122.36410038989212,31.003150767205348,70.16299206819754,5.79357989720691,2725.4229716292684,Lada,1.2213556952194202,0,600
90.68962705131928,53.31055792361239,125.09075350711953,23.926746391660288,88.22111458884791,6.992468852167136,2333.2159530469526,Lada,1.0267003392757452,0,600
110.63839814575637,53.45165318157885,132.20184584800518,31.718080470389786,87.38061341465789,6.949310739747853,2559.153374460573,Lada,1.3726347166066366,0,600
97.25135258870031,78.1421017287814,128.307291876237,31.645008400274765,74.67433298950641,6.4501670980337344,2380.8306667983475,Lada,1.400309479746709,0,600
98.21706371808887,70.64826681026379,100.31913179209846,25.40859997617148,77.58972066418576,5.882806780800668,2737.3839990070687,Lada,1.6503372622618513,0,600
117.08036796457502,52.16248244633138,91.49526475491888,24.442725856673263,86.4084062766934,6.740892888111842,2275.900938685713,Lada,1.6943136662381728,0,600
96.98695070599891,55.0931645403069,97.65376304478909,25.665723405726986,89.58260178666885,6.2035305176980895,2718.8815230115297,Lada,1.3945116069159362,0,600
94.16525177863761,61.810980111800305,81.46264048239662,24.794150516132742,81.57327185811872,6.577679237389015,2618.998836703439,Lada,1.1975735284056785,0,600
95.83416106779175,57.2911919392508,88.03031324582949,29.683425612317297,78.50928898571874,5.52300482717361,2842.0715702446646,Lada,1.754699817474585,0,600
119.99544770080335,72.6997361803905,134.39984348606367,31.37330967307594,71.16355585936914,5.827787479396853,2066.221032234542,Lada,1.2907650590001905,0,600
112.37731819513183,64.44318503467763,106.14393466466481,27.817857611616056,71.79726722329556,6.939021516828876,2106.5256695790804,Lada,1.2906626220779642,0,600
93.5843134624708,68.92274113345627,86.1703294654694,26.55666770111444,79.38714102277191,6.912892542180218,2856.5633566696856,Lada,1.7060119470429504,0,600
93.51442506290206,62.41346997541838,132.16766980638263,28.930887734473217,83.3320237305573,5.501470865867424,2593.639395559723,Lada,1.502961623161651,0,600
115.81573416339134,73.33938365066695,127.88423603280168,29.728691773350754,81.19688797278657,6.977276942667759,2242.620743752988,Lada,1.2749477195960082,0,600
82.89947093091459,72.28959903962613,89.60167404630798,26.317634801577935,75.9012753541197,5.779294252864605,2377.8695776608893,Lada,1.4844956792190045,0,600
82.2884761671067,70.83440950751472,92.27261970351412,28.637213848951404,79.06334458346177,5.9495893455892,2048.615305794035,Lada,1.316927153514517,0,600
86.28679977679145,68.59934884606619,115.89151348269269,29.90305020998204,77.62094663395041,6.194889684813307,2886.933951561131,Lada,1.500543530891125,0,600
105.6565773225193,76.18467216338829,93.92841577766221,26.307568682796603,77.44066651714435,6.705348384003294,2689.681189269895,Lada,1.701307944558594,0,600
91.46936840229148,78.64385674148427,87.3830428805652,30.153266877972897,77.29051397577626,6.458262247882992,2055.5807451559162,Lada,1.6470489815577722,0,600
103.14951923113107,54.32151735939018,116.16445637467827,28.45401265476713,76.01027679034007,6.068205773404781,2441.4634024574925,Lada,1.5050913266110477,0,600
98.60257968580738,67.44537718375521,90.87990378764773,28.55459461498365,83.69717241209452,6.644762331612664,2759.338911569537,Lada,1.3234651028959177,0,600
115.69637306195818,58.97076762685201,125.69908831756021,27.80125645147888,72.33210803069942,6.360208192346643,2437.658732066975,Lada,1.5057890327611738,0,600
98.90632247930043,57.85614977792277,116.29149904059346,24.818058552077147,84.94813364408697,6.149572194903264,2065.0707627089673,Lada,1.40267618094821,0,600
104.46024546911845,74.41308673357032,96.8248459755659,23.046213532901117,87.26198944473362,6.258002657958376,2263.136232345786,Lada,1.0674356411331258,0,600
117.09128453982066,75.02267397081826,136.6847889479854,23.852045382678284,76.70026489702332,6.205148968419909,2115.2775545384507,Lada,1.434860216429794,0,600
105.19490032118756,56.25495407219459,89.31490257606052,30.57366557508952,73.70627120566787,6.040294432563766,2281.8999009949353,Lada,1.4044715083201889,0,600
108.6429861153902,62.60321669617742,134.61345537378787,27.53666700960672,84.27313289661723,6.142023822268575,2984.5945067945486,Lada,1.280613813743934,0,600
91.6886770969636,51.36738963251631,89.28622357048613,27.963142668916014,76.51154125378274,6.960214253590955,2728.2107671985764,Lada,1.6509324009117923,0,600
104.71351743308554,57.00982128939714,90.42244367532477,28.93104949813125,72.3947343793201,5.9576919680871105,2975.693138777698,Lada,1.1436419249386576,0,600
106.31735157036016,79.55795623756367,87.75103659295779,29.527582379450024,73.8791518109107,6.968315274253879,2152.043360366067,Lada,1.6397348580055064,0,600
85.33133917760992,64.70855702767219,108.12882693520726,25.010400569548853,86.31996171513563,6.600753160323995,2613.8545470037416,Lada,1.6375948719293736,0,600
83.70060433961375,67.47126241199786,81.56190631078681,25.32842511784402,74.01583435006972,6.6834128812060785,2422.4223163461593,Lada,1.0980183542839441,0,600
102.01038508041472,52.53027213711343,96.62915093634845,30.313901792307597,77.85923472737065,6.112215311492635,2906.412396597456,Lada,1.4264279435230682,0,600
88.97046357650333,75.1566394362743,88.60586339568032,30.595776545532733,79.885922217357,6.180808570729221,2101.6173076660048,Lada,1.7096555748514572,0,600
106.36715499848454,56.6807999754604,101.85719883790883,23.09556767599316,74.259770007005,6.845110215873639,2491.1161662974023,Lada,1.6678700247544525,0,600
107.7158593595164,67.2966050551837,85.7565773541265,23.7568306556481,70.0423237108693,5.867138780449509,2656.720837530799,Lada,1.7043940876925934,0,600
114.15844329647786,51.81497495293337,83.91955578510417,29.131821417591997,72.7730461820915,5.580675560124906,2754.042279981229,Lada,1.6567429156476585,0,600
81.66236510066838,61.2179329058291,135.95944510920918,26.26801464208822,82.12986923677728,6.439539782877089,2618.5697673976124,Lada,1.616145262758641,0,600
93.5841849273076,62.86498054379457,128.02598642419906,24.475407927832958,83.79827558168955,5.618331068661779,2098.785654984951,Lada,1.1467420558099524,0,600
98.88052293244158,78.94254231709179,125.49869465505209,27.939736453819954,86.04690298855013,6.176756325870684,2112.758317867872,Lada,1.423887150780269,0,600
111.50548849837608,54.77609422304795,121.6936314384324,31.13186730577695,86.48582958798406,5.72015528900492,2303.9893617881153,Lada,1.184458287035635,0,600
105.52447492243545,72.89021168372999,80.50404648937624,30.32065833570936,74.06976775236795,6.5360406205749095,2290.7103991926474,Lada,1.374791186078989,0,600
83.75035080442512,78.27784007898597,86.809190353554,27.016423154663,77.479206480869,6.663761718393391,2697.66803087425,Lada,1.7085265359450648,0,600
107.20982655698948,68.09593465011373,101.47461461876493,27.37106233239095,74.30054438749053,6.501301015234803,2763.5265249425697,Lada,1.3785732684449368,0,600
87.79977888070881,69.9276128617691,133.77006405405723,23.02818866825604,83.84182810231202,5.937000140906131,2822.3576681061795,Lada,1.5800283059493352,0,600
87.36601582907647,50.77889525334024,99.34390774038818,25.669707443013998,77.78049920880258,5.876976203026864,2478.2777842135197,Lada,1.5221522544076542,0,600
97.55277921004574,57.534501232398846,130.96053756231458,31.351227544447962,74.85992477448681,6.964923950209116,2023.76664604868,Lada,1.2532256555391779,0,600
108.46447587386561,66.21764720239192,136.3779160296135,28.349354968080807,77.31050048676364,6.136334666886188,2799.4433626777836,Lada,1.551954524226395,0,600
99.93009455797944,73.20162696010891,94.2592325580882,28.347472923129978,80.60720480210361,5.5338023125816,2151.1056079220534,Lada,1.7036221181924136,0,600
100.46180724805467,52.23924226905042,110.06560521268995,26.582946922089697,70.68788151879802,6.448074863858319,2488.401378962995,Lada,1.6387456632032638,0,600
119.12298958672073,62.765162622562826,101.22338489415574,23.18156701138857,72.44399366276765,5.543482459211573,2738.2385141221994,Lada,1.1199674594725504,0,600
109.03744608332067,60.52853807013047,111.51030021138557,27.441094002519456,80.66170656725974,6.019540827646605,2686.9152123024232,Lada,1.51221276179374,0,600
115.98991553198117,66.67824667589538,115.00305106105608,27.72088882394482,84.16024062735224,6.8060507379359505,2697.870452170506,Lada,1.594235442066,0,600
101.84891343789981,64.45635099683797,119.36421508878122,29.344954251894794,71.97550810443568,6.184758948349521,2838.031090840673,Lada,1.5238263757802821,0,600
84.24105661771095,62.31953369227064,86.490160699919,31.179269213655516,80.01222921037207,5.7423559681069145,2160.416023574605,Lada,1.6057068318669172,0,600
84.22684684633805,52.603001645814174,105.93994481709147,30.962732818428805,88.08891348888055,6.074442946571995,2758.654992735267,Lada,1.6955084933458429,0,600
85.20349057565969,77.38789134278741,100.68092922130344,26.721485127109762,81.69091848490547,6.343600736114595,2495.525701002506,Lada,1.1403127893403078,0,600
96.04584485258383,57.5009270549284,129.49759721671305,30.540653485849646,88.10085067560668,5.84029144081477,2003.8137117238566,Lada,1.2182002125527838,0,600
87.45052619132507,68.76946525006397,132.84916274975592,26.68613662458548,76.76350145146293,6.876409376458718,2175.5234334548504,Lada,1.6084775814325751,0,600
104.31545282237198,70.55493289148743,120.17049171433622,26.285342596735802,79.15910923170188,5.989917698638764,2829.6126149743577,Lada,1.775357525847283,0,600
116.08926827659849,64.36190989481032,107.76765600339412,23.768347310845797,85.95381630568009,6.49426494204103,2724.2359200809187,Lada,1.4166776519016167,0,600
106.95591189376768,52.25921011367587,110.69242254614718,31.78852318767836,81.985923783744,5.8618788894887155,2304.697945201992,Lada,1.207600905914158,0,600
90.44386902037127,62.15397852503051,80.44925828099738,26.91530881754143,77.64343526429096,6.602659689437502,2351.1968790055344,Lada,1.3517264403447133,0,600
88.67512588993213,73.33705061391609,108.064103041442,31.041912613425524,70.82329217647582,6.165793924317449,2557.715750759982,Lada,1.3356596060260149,0,600
104.72782972746472,69.25353740865965,94.72119797342232,25.028132254640916,87.62647265891327,5.770658864124865,2401.9058440410336,Lada,1.3900006444197979,0,600
90.73025189316905,59.79901485182599,92.53135509762038,24.100868795880967,83.69714330068783,6.342553058410598,2799.409276850226,Lada,1.3041743075716743,0,600
98.58035650529274,65.7557417421672,100.70725893062051,23.433646620004257,74.96152272067525,5.847432798053488,2968.7032826713084,Lada,1.07882077884255,0,600
80.99211160037297,68.10588339245204,87.329176808412,26.964168858365408,76.00818872093096,6.783308477828705,2431.6702109406033,Lada,1.3248930094155826,0,600
106.51345977730796,58.70200739060324,135.8886407312727,25.72164322672334,88.39964785695557,6.997298687601391,2756.5226424660864,Lada,1.3634657350055577,0,600
84.0035493138935,76.01263865288846,128.4774892986653,27.829948914076684,71.49932349120374,6.456589983632185,2339.48979637493,Lada,1.7264287727118135,0,600
81.97006436943725,55.942436613366986,134.2515488682935,25.344353452389463,73.03541686553525,6.64554167332554,2747.2855456708303,Lada,1.3160130020991476,0,600
100.74623551812697,62.098227793359605,113.47893101990307,26.50916121310504,78.17364086507935,5.7325139546132,2496.7563120914724,Lada,1.7678478130338517,0,600
84.02134362501911,75.10457899398058,130.85470716941356,28.29688184930476,87.8867807133811,6.27961539289034,2159.5644391308874,Lada,1.2447082858219758,0,600
109.35487318650743,72.14600338583625,131.42264905028057,28.83551135981203,88.54999896210488,6.042020310208781,2226.8259472815257,Lada,1.0991489571919648,0,600
85.73237612421869,54.52048021173786,131.16000343234253,30.146021262485682,78.02196019961909,5.76474948052829,2487.2991141817374,Lada,1.779599768857516,0,600
95.06481880336119,78.53648852652135,121.20797740179106,31.244019797591122,70.44894582120621,6.835597898083538,2870.584229731532,Lada,1.4604193662296916,0,600
104.86444257079502,53.54542569030084,113.98419799875913,23.803663492971964,78.67534975036618,5.647202487942581,2390.4468250781,Lada,1.3964131764038945,0,600
93.30465888979906,73.80979600472256,112.218018024446,23.84811326222372,70.26844564276645,6.154450351060063,2898.272425029665,Lada,1.6539027954330252,0,600
94.34182534499011,63.96950381130796,139.6157585763048,27.47260884605754,88.75188675396637,5.6094229151559745,2797.560782072137,Lada,1.5918115224254796,0,600
104.70185371215149,51.18520292907599,98.40742215159128,30.424937992838462,85.64041747084681,5.978159194881518,2796.4642073055375,Lada,1.0031934938135656,0,600
105.3075571162222,64.80098829085877,106.39404083310538,29.548616486315247,80.52611924175383,6.125266612720267,2110.301112143424,Lada,1.3674567520755685,0,600
88.64293998138172,75.73447250166794,124.08516951803435,26.448000567745034,85.23376455948971,5.534407778626449,2117.5088483268078,Lada,1.1975274230970743,0,600
101.45502868570522,59.87649330342294,96.6461372825647,26.145252604820456,76.21119772898594,5.886629771908583,2040.1494327442554,Lada,1.5456526337788192,0,600
98.29473885397088,77.25483678433928,85.24300802198007,28.544898584674016,85.10534321521938,5.53957764063959,2675.9664294601084,Lada,1.5573485052708205,0,600
89.89899282795416,76.07486780717127,103.12255427786528,23.62131450885102,72.57428190553128,6.512129011934622,2040.9567838215885,Lada,1.7729785153767814,0,600
108.55767949584208,55.28994768330358,129.29416246662709,23.26426264694157,72.26181290189574,6.402972138833508,2049.224471753514,Lada,1.0288725634028026,0,600
100.33574664591667,65.81399060519026,93.3339333856876,30.165260325168646,84.27942129297895,6.615504512100755,2735.328406211458,Lada,1.7730919349124203,0,600
114.58000003069137,78.58690642059372,130.2318457557816,29.67521333046025,85.31199190038302,5.657668771767855,2959.1258622781124,Lada,1.6657914970426546,0,600
